scores,steps,episode
-10.0,64881,1357
100.0,64944,1358
100.0,65019,1359
100.0,65048,1360
100.0,65083,1361
100.0,65156,1362
100.0,65318,1363
-10.0,65352,1364
100.0,65395,1365
-10.0,65424,1366
100.0,65483,1367
100.0,65530,1368
100.0,65547,1369
100.0,65626,1370
100.0,65690,1371
-10.0,65812,1372
100.0,65879,1373
-10.0,65941,1374
100.0,66014,1375
100.0,66054,1376
100.0,66081,1377
100.0,66128,1378
100.0,66161,1379
100.0,66204,1380
100.0,66263,1381
100.0,66328,1382
-10.0,66431,1383
100.0,66476,1384
100.0,66505,1385
-10.0,66576,1386
100.0,66619,1387
-10.0,66690,1388
100.0,66725,1389
100.0,66739,1390
100.0,66805,1391
100.0,66824,1392
-10.0,66897,1393
100.0,66942,1394
-10.0,67029,1395
-10.0,67134,1396
-10.0,67192,1397
100.0,67246,1398
100.0,67298,1399
-10.0,67377,1400
100.0,67445,1401
100.0,67468,1402
100.0,67639,1403
100.0,67648,1404
100.0,67699,1405
100.0,67725,1406
100.0,67769,1407
100.0,67775,1408
100.0,67827,1409
100.0,67890,1410
100.0,67963,1411
100.0,68027,1412
-10.0,68102,1413
100.0,68220,1414
100.0,68253,1415
100.0,68338,1416
100.0,68403,1417
100.0,68482,1418
100.0,68509,1419
-10.0,68532,1420
100.0,68609,1421
100.0,68680,1422
100.0,68712,1423
100.0,68778,1424
100.0,68805,1425
100.0,68862,1426
100.0,68935,1427
100.0,68958,1428
-10.0,69111,1429
100.0,69158,1430
100.0,69203,1431
100.0,69275,1432
100.0,69299,1433
100.0,69306,1434
100.0,69333,1435
100.0,69396,1436
100.0,69459,1437
100.0,69467,1438
100.0,69507,1439
100.0,69574,1440
100.0,69641,1441
100.0,69746,1442
100.0,69785,1443
100.0,69832,1444
100.0,69859,1445
-10.0,69972,1446
100.0,69991,1447
100.0,70078,1448
100.0,70153,1449
100.0,70224,1450
100.0,70306,1451
100.0,70362,1452
100.0,70433,1453
100.0,70532,1454
100.0,70563,1455
-10.0,70586,1456
100.0,70615,1457
100.0,70692,1458
100.0,70741,1459
